wall_time,step,epoch,value,tag,event_file,parameter,block
1768387364.5135655,36,1.15625,0.0002488236059434712,Grad/attn_quantizer.log_base_alpha,outputs_dev/vitb16/T=vtab_Q=3bit_L=lora_2_qkv-fc1-proj-fc2/cifar/20260114184203_default_acc=53.50/tensorboard/Grad_attn_quantizer.log_base_alpha_block_5/events.out.tfevents.1768387348.master-192-168-8-48.1680.6,attn_quantizer.log_base_alpha,5
1768387364.9442594,37,1.1875,0.00013071011926513165,Grad/attn_quantizer.log_base_alpha,outputs_dev/vitb16/T=vtab_Q=3bit_L=lora_2_qkv-fc1-proj-fc2/cifar/20260114184203_default_acc=53.50/tensorboard/Grad_attn_quantizer.log_base_alpha_block_5/events.out.tfevents.1768387348.master-192-168-8-48.1680.6,attn_quantizer.log_base_alpha,5
1768387365.3752213,38,1.21875,0.0002672108239494264,Grad/attn_quantizer.log_base_alpha,outputs_dev/vitb16/T=vtab_Q=3bit_L=lora_2_qkv-fc1-proj-fc2/cifar/20260114184203_default_acc=53.50/tensorboard/Grad_attn_quantizer.log_base_alpha_block_5/events.out.tfevents.1768387348.master-192-168-8-48.1680.6,attn_quantizer.log_base_alpha,5
1768387365.8004777,39,1.25,0.0002975555253215134,Grad/attn_quantizer.log_base_alpha,outputs_dev/vitb16/T=vtab_Q=3bit_L=lora_2_qkv-fc1-proj-fc2/cifar/20260114184203_default_acc=53.50/tensorboard/Grad_attn_quantizer.log_base_alpha_block_5/events.out.tfevents.1768387348.master-192-168-8-48.1680.6,attn_quantizer.log_base_alpha,5
1768387366.2244487,40,1.28125,0.00014113647921476513,Grad/attn_quantizer.log_base_alpha,outputs_dev/vitb16/T=vtab_Q=3bit_L=lora_2_qkv-fc1-proj-fc2/cifar/20260114184203_default_acc=53.50/tensorboard/Grad_attn_quantizer.log_base_alpha_block_5/events.out.tfevents.1768387348.master-192-168-8-48.1680.6,attn_quantizer.log_base_alpha,5
1768387366.6476219,41,1.3125,0.00015144288772717118,Grad/attn_quantizer.log_base_alpha,outputs_dev/vitb16/T=vtab_Q=3bit_L=lora_2_qkv-fc1-proj-fc2/cifar/20260114184203_default_acc=53.50/tensorboard/Grad_attn_quantizer.log_base_alpha_block_5/events.out.tfevents.1768387348.master-192-168-8-48.1680.6,attn_quantizer.log_base_alpha,5
1768387367.0572252,42,1.34375,0.0002806438133120537,Grad/attn_quantizer.log_base_alpha,outputs_dev/vitb16/T=vtab_Q=3bit_L=lora_2_qkv-fc1-proj-fc2/cifar/20260114184203_default_acc=53.50/tensorboard/Grad_attn_quantizer.log_base_alpha_block_5/events.out.tfevents.1768387348.master-192-168-8-48.1680.6,attn_quantizer.log_base_alpha,5
1768387367.4814374,43,1.375,0.0004579083470162004,Grad/attn_quantizer.log_base_alpha,outputs_dev/vitb16/T=vtab_Q=3bit_L=lora_2_qkv-fc1-proj-fc2/cifar/20260114184203_default_acc=53.50/tensorboard/Grad_attn_quantizer.log_base_alpha_block_5/events.out.tfevents.1768387348.master-192-168-8-48.1680.6,attn_quantizer.log_base_alpha,5
1768387367.90755,44,1.40625,0.00022752225049771369,Grad/attn_quantizer.log_base_alpha,outputs_dev/vitb16/T=vtab_Q=3bit_L=lora_2_qkv-fc1-proj-fc2/cifar/20260114184203_default_acc=53.50/tensorboard/Grad_attn_quantizer.log_base_alpha_block_5/events.out.tfevents.1768387348.master-192-168-8-48.1680.6,attn_quantizer.log_base_alpha,5
1768387368.3314483,45,1.4375,0.00023242749739438295,Grad/attn_quantizer.log_base_alpha,outputs_dev/vitb16/T=vtab_Q=3bit_L=lora_2_qkv-fc1-proj-fc2/cifar/20260114184203_default_acc=53.50/tensorboard/Grad_attn_quantizer.log_base_alpha_block_5/events.out.tfevents.1768387348.master-192-168-8-48.1680.6,attn_quantizer.log_base_alpha,5
